1.7|2019-05-08 16:34:01,271|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.font.pass.done.scheduled|{"severity":0,"healthy":true,"failureReason":""}|1557333241271|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 16:34:01,313|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.clusterIndexReplication.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557333241313|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 16:34:01,314|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.clusterLock.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557333241314|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 16:34:01,315|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.scheduler.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557333241315|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 16:34:01,315|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.clusterReplication.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557333241315|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 16:34:01,316|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.clusterNodeTimeSynchronization.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557333241316|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 16:34:01,316|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.sharedHome.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557333241316|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 16:34:01,343|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.secondaryAttachment.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557333241343|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 16:34:01,344|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.secondaryAvatar.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557333241344|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 16:34:01,346|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.secondaryPlugin.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557333241346|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 16:34:01,347|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.secondaryIndex.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557333241347|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 16:34:01,348|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||healthchecks.check.networkMount.pass.done.scheduled|{"severity":0,"pluginVersion":"1.15.1","healthy":true,"failureReason":""}|1557333241348|SEN-L13363167||troubleshooting.healthcheck||
1.7|2019-05-08 16:34:01,509|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-|-2040391048|jira.http.request.stats|{"requestUserTime":120,"timingEvents.serverRenderEnd":675,"timingEvents.beforeSecurityFilter":7,"reqTime":675,"timingEvents.preProcessingFilterChainFinished":25,"timingEventKeys":"","url":"","requestGCDuration":0,"timingEvents.jiraSecurityFilter":8,"timingEvents.postProcessingFilterChainStarts":616,"requestCorrelationId":"","requestCpuTime":144,"requestGCCount":0,"timingEventMillis":"7,8,25,616,675"}|1557333241509|SEN-L13363167|a499a8de4339c0ca9963a1bb693443c2|servermetrics||
1.7|2019-05-08 16:34:10,655|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-|-2040391048|quicksearch.enabled|{}|1557333249654|SEN-L13363167|a499a8de4339c0ca9963a1bb693443c2|browser||
1.7|2019-05-08 16:34:10,671|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-|-2040391048|quicksearch.onboarding.tip.notshown|{}|1557333250197|SEN-L13363167|a499a8de4339c0ca9963a1bb693443c2|browser||
1.7|2019-05-08 16:34:10,671|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-|-2040391048|js.globals.contextPath.get|{}|1557333250201|SEN-L13363167|a499a8de4339c0ca9963a1bb693443c2|browser||
1.7|2019-05-08 16:34:15,762|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-|-2040391048|browser.metrics.navigation|{"firstPaint":"63847","redirectCount":"1","unloadEventEnd":"19686","apdex":"0","resourceLoadedStart":21928.44500001229,"responseEnd":"35592","downlink":10,"experiments":"","resourceTiming":"{\"☠\":[\"2,gx4,10ew,10du,gx9,gx7,,gx6,gx6,gx6\",\"2,gx5,1b3m,1b2d,gxa,gx8,,gx7,gx7,gx7\",\"2,gx5,hlt,hld,gxb,gx9,,gx9,gx9,gx9\",\"2,gx6,tpf,oew,gxc,gxb,,gxa,gxa,gxa\",\"2,gx7,12p1,q6t,gxc,gxc,,gxc,gxc,gxc\",\"3,gx7,12ut,12hi,rgp,gx7,,gx7,gx7,gx7\",\"3,gx8,ts3,trm,tpg,gx8,,gx8,gx8,gx8\",\"3,gx9,175h,16u3,ts4,gx9,,gx9,gx9,gx9\",\"3,gxa,10lu,10lp,10ex,gxa,,gxa,gxa,gxa\",\"3,gxa,10ut,10sy,10lv,gxa,,gxa,gxa,gxa\",\"3,gxb,10xj,10xh,10ut,gxb,,gxb,gxb,gxb\",\"3,gxb,111o,110v,10xk,gxb,,gxb,gxb,gxb\",\"3,gxc,116g,1145,111o,gxc,,gxc,gxc,gxc\",\"3,gxc,11ba,11aq,116h,gxc,,gxc,gxc,gxc\",\"3,gxd,11eu,11ea,11bb,gxd,,gxd,gxd,gxd\",\"2,gxd,126c,1268,hlt,gxd,,gxd,gxd,gxd\",\"3,gxe,1cz9,1cz2,11eu,gxe,,gxe,gxe,gxe\",\"3,r44,1293,1290,126e,r44,,r44,r44,r44\",\"3,rgp,12d5,12ct,12bh,rgp,,rgp,rgp,rgp\",\"4,1czs,1d1x,1d1o,1czw,1czs,,1czs,1czs,1czs\"]}","domainLookupEnd":"419","threshold":"1000","unloadEventStart":"19686","domContentLoadedEventStart":"63852","journeyId":"265dd42d-1795-485e-a5f8-abcbc4fe308b","resourceLoadedEnd":"63477","redirectStart":"60","connectEnd":"419","userTimingRaw":"{\"marks\":{},\"measures\":{}}","requestStart":"420","correlationId":"","fetchStart":"419","connectionRTT":50,"navigationType":"1","applicationHash":"","domContentLoadedEventEnd":"63997","serverDuration":"34926","key":"jira.dashboard","domLoading":"19699","dbConnsTimeInMs":"265","isInitial":"true","connectionDownlink":10,"responseStart":"19654","userAgent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36","serverHeadDuration":"","domInteractive":"63852","domComplete":"64209","domainLookupStart":"419","redirectEnd":"419","readyForUser":"63936","rtt":50,"dbReadsTimeInMs":"24","connectStart":"419","loadEventStart":"64209","connectionEffectiveType":"4g","loadEventEnd":"64240"}|1557333251709|SEN-L13363167|a499a8de4339c0ca9963a1bb693443c2|browser||
1.7|2019-05-08 16:35:56,560|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||jira.start|{"properties.jira.baseurl.ipv4":true,"properties.major.version":1,"properties.jira.baseurl.ipv6":false,"properties.database.version":"1.4.185 (2015-01-16)","properties.groups.total":2,"properties.issuetypes":7,"properties.permission.scheme.avg":32,"properties.license.evaluation":true,"properties.users.total":1,"properties.java.vendor":"Oracle Corporation","properties.screensschemes":3,"properties.screens":5,"properties.database.driver.version":"1.4.185 (2015-01-16)","properties.plugins.addonsdisabledonstartup":"","properties.users.active":1,"properties.build.date":"Thu Apr 04 00:00:00 GMT 2019","properties.priorities":5,"properties.os.arch":"amd64","properties.plugins.specificaddonsweredisabledonstartup":false,"properties.license.dc":false,"properties.issuesarchivedindividually":0,"properties.issuesinarchivedprojects":0,"properties.network.ipv4":true,"properties.workflows":1,"properties.network.ipv6":false,"properties.database.name":"h2","properties.java.specification.version":"1.8","properties.server.timezone.offset":0,"properties.customfields":8,"properties.users.maxNumber":-1,"properties.issuesecuritylevels":0,"properties.components":0,"properties.versions":0,"properties.os.version":"4.9.125-linuxkit","properties.os.name":"Linux","properties.projects":1,"properties.archivedprojects":0,"properties.java.maxMemory":1820,"properties.archivedissues":0,"properties.status":8,"properties.permissionschemes":2,"properties.java.version":"1.8.0_201","properties.build.number":"801000","properties.defaultlocale":"en_US","properties.comments":1,"properties.email.template.modified.count":0,"properties.cpu.cores":2,"properties.issues":1,"properties.minor.version":0,"properties.release.version":8,"properties.plugins.nonsystemaddonsdisabledonstartup":false,"properties.resolutions":4,"properties.tomcat.maxThreads":150}|1557333356560|SEN-L13363167||service.services.analytics.start||
1.7|2019-05-08 17:33:48,250|4b9c9c32ff878b9988ac06111ce33379|jira|8.1.0|-||jira.apdex.apdexentry|{"satisfiedCount":0,"apdex":0,"frustratedCount":1,"key":"overall","toleratingCount":0}|1557336828250|SEN-L13363167||apdex.impl||
